date,event,fighter,elo
2016-06-04,UFC 199: Rockhold vs. Bisping 2,Luis Henrique da Silva,1016.7364214767883
2016-06-04,UFC 199: Rockhold vs. Bisping 2,Jonathan Wilson,999.2660741246171
2016-06-04,UFC 199: Rockhold vs. Bisping 2,Kevin Casey,1003.1065966760603
2016-06-04,UFC 199: Rockhold vs. Bisping 2,Elvis Mutapčić,984.6490594836355
2016-06-04,UFC 199: Rockhold vs. Bisping 2,Polo Reyes,1030.4984081596474
2016-06-04,UFC 199: Rockhold vs. Bisping 2,Dong Hyun Ma,968.7987000576248
2016-06-18,UFC Fight Night 89: MacDonald vs. Thompson,Stephen Thompson,1099.4916784448988
2016-06-18,UFC Fight Night 89: MacDonald vs. Thompson,Rory MacDonald,1074.5170181320593
2016-06-18,UFC Fight Night 89: MacDonald vs. Thompson,Donald Cerrone,1155.2913343382452
2016-06-18,UFC Fight Night 89: MacDonald vs. Thompson,Patrick Cote,1024.0233486126435
2016-06-18,UFC Fight Night 89: MacDonald vs. Thompson,Steve Bossé,1017.9385248305201
2016-06-18,UFC Fight Night 89: MacDonald vs. Thompson,Sean O'Connell,984.5455767489915
2016-06-18,UFC Fight Night 89: MacDonald vs. Thompson,Olivier Aubin-Mercier,1041.7871801290582
2016-06-18,UFC Fight Night 89: MacDonald vs. Thompson,Thibault Gouti,969.2741048731446
2016-06-18,UFC Fight Night 89: MacDonald vs. Thompson,Joanne Wood,1018.1063665534529
2016-06-18,UFC Fight Night 89: MacDonald vs. Thompson,Valérie Létourneau,1013.1897512174592
2016-06-18,UFC Fight Night 89: MacDonald vs. Thompson,Jason Saggo,1031.9598549436098
2016-06-18,UFC Fight Night 89: MacDonald vs. Thompson,Leandro Silva,1001.9465035644421
2016-06-18,UFC Fight Night 89: MacDonald vs. Thompson,Misha Cirkunov,1045.8278203282016
2016-06-18,UFC Fight Night 89: MacDonald vs. Thompson,Ion Cutelaba,985.4358728782763
2016-06-18,UFC Fight Night 89: MacDonald vs. Thompson,Krzysztof Jotko,1045.3026018308158
2016-06-18,UFC Fight Night 89: MacDonald vs. Thompson,Tamdan McCrory,1001.5537904493481
2016-06-18,UFC Fight Night 89: MacDonald vs. Thompson,Joe Soto,975.1736186838343
2016-06-18,UFC Fight Night 89: MacDonald vs. Thompson,Chris Beal,979.3428931183735
2016-06-18,UFC Fight Night 89: MacDonald vs. Thompson,Elias Theodorou,1030.9228469812429
2016-06-18,UFC Fight Night 89: MacDonald vs. Thompson,Sam Alvey,1002.5332812128274
2016-06-18,UFC Fight Night 89: MacDonald vs. Thompson,Randa Markos,1014.5950719527063
2016-06-18,UFC Fight Night 89: MacDonald vs. Thompson,Jocelyn Jones-Lybarger,969.4049280472937
2016-06-18,UFC Fight Night 89: MacDonald vs. Thompson,Colby Covington,1045.2037698267761
2016-06-18,UFC Fight Night 89: MacDonald vs. Thompson,Jonathan Meunier,985.4059959259591
2016-06-18,UFC Fight Night 89: MacDonald vs. Thompson,Ali Bagautinov,1035.303131996621
2016-06-18,UFC Fight Night 89: MacDonald vs. Thompson,Geane Herrera,970.4353267860481
2016-07-07,UFC Fight Night 90: Dos Anjos vs. Alvarez,Eddie Alvarez,1045.0933509277613
2016-07-07,UFC Fight Night 90: Dos Anjos vs. Alvarez,Rafael dos Anjos,1125.524080643084
2016-07-07,UFC Fight Night 90: Dos Anjos vs. Alvarez,Derrick Lewis,1062.0933919261818
2016-07-07,UFC Fight Night 90: Dos Anjos vs. Alvarez,Roy Nelson,991.0517482998125
2016-07-07,UFC Fight Night 90: Dos Anjos vs. Alvarez,Alan Jouban,1045.2219219793433
2016-07-07,UFC Fight Night 90: Dos Anjos vs. Alvarez,Belal Muhammad,985.4068651231231
2016-07-07,UFC Fight Night 90: Dos Anjos vs. Alvarez,Joe Duffy,1031.584750512462
2016-07-07,UFC Fight Night 90: Dos Anjos vs. Alvarez,Mitch Clarke,974.1939607805447
2016-07-07,UFC Fight Night 90: Dos Anjos vs. Alvarez,Alberto Mina,1045.4830439080476
2016-07-07,UFC Fight Night 90: Dos Anjos vs. Alvarez,Mike Pyle,1013.5799110825205
2016-07-07,UFC Fight Night 90: Dos Anjos vs. Alvarez,John Makdessi,1026.5444339402343
2016-07-07,UFC Fight Night 90: Dos Anjos vs. Alvarez,Mehdi Baghdad,971.3078395660865
2016-07-07,UFC Fight Night 90: Dos Anjos vs. Alvarez,Anthony Birchak,1001.508814256778
2016-07-07,UFC Fight Night 90: Dos Anjos vs. Alvarez,Dileno Lopes,968.0728372400184
2016-07-07,UFC Fight Night 90: Dos Anjos vs. Alvarez,Pedro Munhoz,989.5387082534902
2016-07-07,UFC Fight Night 90: Dos Anjos vs. Alvarez,Russell Doane,981.59799796617
2016-07-07,UFC Fight Night 90: Dos Anjos vs. Alvarez,Felipe Arantes,1030.4587168269768
2016-07-07,UFC Fight Night 90: Dos Anjos vs. Alvarez,Jerrod Sanders,985.4419065855656
2016-07-07,UFC Fight Night 90: Dos Anjos vs. Alvarez,Gilbert Burns,1043.879679145062
2016-07-07,UFC Fight Night 90: Dos Anjos vs. Alvarez,Łukasz Sajewski,985.3425699142558
2016-07-07,UFC Fight Night 90: Dos Anjos vs. Alvarez,Marco Beltran,1047.263693206478
2016-07-07,UFC Fight Night 90: Dos Anjos vs. Alvarez,Reginaldo Vieira,1000.736306793522
2016-07-07,UFC Fight Night 90: Dos Anjos vs. Alvarez,Vicente Luque,1016.736306793522
2016-07-07,UFC Fight Night 90: Dos Anjos vs. Alvarez,Álvaro Herrera,999.263693206478
2016-07-09,UFC 200: Tate vs. Nunes,Amanda Nunes,1073.543925004059
2016-07-09,UFC 200: Tate vs. Nunes,Miesha Tate,1033.9840394024602
2016-07-09,UFC 200: Tate vs. Nunes,Brock Lesnar,1028.324012712034
2016-07-09,UFC 200: Tate vs. Nunes,Mark Hunt,1054.780348389256
2016-07-09,UFC 200: Tate vs. Nunes,Daniel Cormier,1109.0699764064816
2016-07-09,UFC 200: Tate vs. Nunes,Anderson Silva,1133.1628855585493
2016-07-09,UFC 200: Tate vs. Nunes,José Aldo,1101.574306770884
2016-07-09,UFC 200: Tate vs. Nunes,Frankie Edgar,1090.5230224825953
2016-07-09,UFC 200: Tate vs. Nunes,Cain Velasquez,1131.4101531506592
2016-07-09,UFC 200: Tate vs. Nunes,Travis Browne,1050.4637116224928
2016-07-09,UFC 200: Tate vs. Nunes,Julianna Peña,1046.0522749061597
2016-07-09,UFC 200: Tate vs. Nunes,Cat Zingano,988.180874895052
2016-07-09,UFC 200: Tate vs. Nunes,Kelvin Gastelum,1069.640775855877
2016-07-09,UFC 200: Tate vs. Nunes,Johny Hendricks,1105.0763365983873
2016-07-09,UFC 200: Tate vs. Nunes,T.J. Dillashaw,1103.0723316452186
2016-07-09,UFC 200: Tate vs. Nunes,Raphael Assunção,1076.3591561825174
2016-07-09,UFC 200: Tate vs. Nunes,Sage Northcutt,1028.4367462727878
2016-07-09,UFC 200: Tate vs. Nunes,Enrique Marín,969.3692598494288
2016-07-09,UFC 200: Tate vs. Nunes,Joe Lauzon,1070.0558472695525
2016-07-09,UFC 200: Tate vs. Nunes,Diego Sanchez,1031.4305193203975
2016-07-09,UFC 200: Tate vs. Nunes,Gegard Mousasi,1046.6562897779843
2016-07-09,UFC 200: Tate vs. Nunes,Thiago Santos,1034.1600698051632
2016-07-09,UFC 200: Tate vs. Nunes,Jim Miller,1077.6701357229606
2016-07-09,UFC 200: Tate vs. Nunes,Takanori Gomi,985.7038424155993
2016-07-13,UFC Fight Night 91: McDonald vs. Lineker,John Lineker,1099.6924286752462
2016-07-13,UFC Fight Night 91: McDonald vs. Lineker,Michael McDonald,1027.9964558407123
2016-07-13,UFC Fight Night 91: McDonald vs. Lineker,Tony Ferguson,1106.3217969331529
2016-07-13,UFC Fight Night 91: McDonald vs. Lineker,Lando Vannata,988.2507571525995
2016-07-13,UFC Fight Night 91: McDonald vs. Lineker,Tim Boetsch,1019.8963152250358
2016-07-13,UFC Fight Night 91: McDonald vs. Lineker,Josh Samman,999.2707627987011
2016-07-13,UFC Fight Night 91: McDonald vs. Lineker,Daniel Omielańczuk,1032.227272805665
2016-07-13,UFC Fight Night 91: McDonald vs. Lineker,Aleksei Oleinik,1016.0016390850566
2016-07-13,UFC Fight Night 91: McDonald vs. Lineker,Keita Nakamura,976.7696005078172
2016-07-13,UFC Fight Night 91: McDonald vs. Lineker,Kyle Noke,1006.1614849909694
2016-07-13,UFC Fight Night 91: McDonald vs. Lineker,Louis Smolka,1049.6397652611017
2016-07-13,UFC Fight Night 91: McDonald vs. Lineker,Ben Nguyen,1015.5249874973133
2016-07-13,UFC Fight Night 91: McDonald vs. Lineker,Katlyn Cerminara,1015.3297480669299
2016-07-13,UFC Fight Night 91: McDonald vs. Lineker,Lauren Murphy,970.107393673157
2016-07-13,UFC Fight Night 91: McDonald vs. Lineker,Sam Alvey,1018.4166213690504
2016-07-13,UFC Fight Night 91: McDonald vs. Lineker,Eric Spicely,984.116659843777
2016-07-13,UFC Fight Night 91: McDonald vs. Lineker,Cortney Casey,984.7700716528045
2016-07-13,UFC Fight Night 91: McDonald vs. Lineker,Cristina Stanciu,967.2961111330304
2016-07-13,UFC Fight Night 91: McDonald vs. Lineker,Scott Holtzman,1013.1613981344486
2016-07-13,UFC Fight Night 91: McDonald vs. Lineker,Cody Pfister,968.7261994725397
2016-07-13,UFC Fight Night 91: McDonald vs. Lineker,Rani Yahya,1082.7142695310606
2016-07-13,UFC Fight Night 91: McDonald vs. Lineker,Matthew Lopez,987.1758363768392
2016-07-13,UFC Fight Night 91: McDonald vs. Lineker,Alex Nicholson,1001.4387739660466
2016-07-13,UFC Fight Night 91: McDonald vs. Lineker,Devin Clark,983.2975328274754
2016-07-23,UFC on FOX 20: Holm vs. Shevchenko,Valentina Shevchenko,1018.1435600470801
2016-07-23,UFC on FOX 20: Holm vs. Shevchenko,Holly Holm,1016.5196361915744
2016-07-23,UFC on FOX 20: Holm vs. Shevchenko,Edson Barboza,1117.2286997302715
2016-07-23,UFC on FOX 20: Holm vs. Shevchenko,Gilbert Melendez,968.3324102908882
2016-07-23,UFC on FOX 20: Holm vs. Shevchenko,Francis Ngannou,1045.8278203282016
2016-07-23,UFC on FOX 20: Holm vs. Shevchenko,Bojan Mihajlović,985.4358728782763
2016-07-23,UFC on FOX 20: Holm vs. Shevchenko,Felice Herrig,1000.8024308067593
2016-07-23,UFC on FOX 20: Holm vs. Shevchenko,Kailin Curran,970.106055658561
2016-07-23,UFC on FOX 20: Holm vs. Shevchenko,Eddie Wineland,995.2770114299851
2016-07-23,UFC on FOX 20: Holm vs. Shevchenko,Frankie Saenz,1013.9939391447168
2016-07-23,UFC on FOX 20: Holm vs. Shevchenko,Darren Elkins,1077.4227448474362
2016-07-23,UFC on FOX 20: Holm vs. Shevchenko,Godofredo Pepey,1017.9934737884432
2016-07-23,UFC on FOX 20: Holm vs. Shevchenko,Kamaru Usman,1047.6419407200442
2016-07-23,UFC on FOX 20: Holm vs. Shevchenko,Alexander Yakovlev,1007.444040567494
2016-07-23,UFC on FOX 20: Holm vs. Shevchenko,Michel Prazeres,1031.8398178866232
2016-07-23,UFC on FOX 20: Holm vs. Shevchenko,JC Cottrell,984.7640550278419
2016-07-23,UFC on FOX 20: Holm vs. Shevchenko,Alex Oliveira,1037.6896746630307
2016-07-23,UFC on FOX 20: Holm vs. Shevchenko,James Moontasri,987.1994444375088
2016-07-23,UFC on FOX 20: Holm vs. Shevchenko,Jason Knight,1015.9984384729038
2016-07-23,UFC on FOX 20: Holm vs. Shevchenko,Jim Alers,983.9676533969271
2016-07-23,UFC on FOX 20: Holm vs. Shevchenko,Luis Henrique Barbosa,1000.736306793522
2016-07-23,UFC on FOX 20: Holm vs. Shevchenko,Dmitry Smolyakov,983.263693206478
2016-07-30,UFC 201: Lawler vs. Woodley,Tyron Woodley,1067.9304564858264
2016-07-30,UFC 201: Lawler vs. Woodley,Robbie Lawler,1099.7801958240743
2016-07-30,UFC 201: Lawler vs. Woodley,Karolina Kowalkiewicz,1048.7331351012738
2016-07-30,UFC 201: Lawler vs. Woodley,Rose Namajunas,1031.8664739491223
2016-07-30,UFC 201: Lawler vs. Woodley,Jake Ellenberger,1052.9402507552345
2016-07-30,UFC 201: Lawler vs. Woodley,Matt Brown,1053.1308397832895
2016-07-30,UFC 201: Lawler vs. Woodley,Erik Perez,1043.8531313811748
2016-07-30,UFC 201: Lawler vs. Woodley,Francisco Rivera Jr.,959.2153281332897
2016-07-30,UFC 201: Lawler vs. Woodley,Ryan Benoit,1018.6906463138838
2016-07-30,UFC 201: Lawler vs. Woodley,Fredy Serrano,1013.2218542239078
2016-07-30,UFC 201: Lawler vs. Woodley,Nikita Krylov,1064.8313783604262
2016-07-30,UFC 201: Lawler vs. Woodley,Ed Herman,1028.1885329946076
2016-07-30,UFC 201: Lawler vs. Woodley,Jorge Masvidal,1044.0621257860914
2016-07-30,UFC 201: Lawler vs. Woodley,Ross Pearson,1030.561734300054
2016-07-30,UFC 201: Lawler vs. Woodley,Anthony Hamilton,1000.6982237417147
2016-07-30,UFC 201: Lawler vs. Woodley,Damian Grabowski,968.7839341398682
2016-07-30,UFC 201: Lawler vs. Woodley,Wilson Reis,1045.1646961765964
2016-07-30,UFC 201: Lawler vs. Woodley,Hector Sandoval,985.4041248946615
2016-07-30,UFC 201: Lawler vs. Woodley,Mike Graves,1031.96778313596
2016-07-30,UFC 201: Lawler vs. Woodley,Bojan Veličković,1016.0
2016-07-30,UFC 201: Lawler vs. Woodley,Damien Brown,1001.4584597485343
2016-07-30,UFC 201: Lawler vs. Woodley,Cesar Arzamendia,968.070406435234
2016-08-06,UFC Fight Night 92: Caceres vs. Rodriguez,Yair Rodriguez,1076.5625275401237
2016-08-06,UFC Fight Night 92: Caceres vs. Rodriguez,Alex Caceres,1018.0917340525926
2016-08-06,UFC Fight Night 92: Caceres vs. Rodriguez,Dennis Bermudez,1073.234140436188
2016-08-06,UFC Fight Night 92: Caceres vs. Rodriguez,Rony Jason,1045.584471529157
2016-08-06,UFC Fight Night 92: Caceres vs. Rodriguez,Thales Leites,1081.8543142645083
2016-08-06,UFC Fight Night 92: Caceres vs. Rodriguez,Chris Camozzi,1005.23715864605
2016-08-06,UFC Fight Night 92: Caceres vs. Rodriguez,Santiago Ponzinibbio,1060.319887211303
2016-08-06,UFC Fight Night 92: Caceres vs. Rodriguez,Zak Cummings,1030.2788898512797
2016-08-06,UFC Fight Night 92: Caceres vs. Rodriguez,Trevor Smith,1021.9480806880276
2016-08-06,UFC Fight Night 92: Caceres vs. Rodriguez,Joe Gigliotti,984.2871103354597
2016-08-06,UFC Fight Night 92: Caceres vs. Rodriguez,Maryna Moroz,1031.9030186927848
2016-08-06,UFC Fight Night 92: Caceres vs. Rodriguez,Danielle Taylor,984.7670987150254
2016-08-06,UFC Fight Night 92: Caceres vs. Rodriguez,Court McGee,1014.0862832509637
2016-08-06,UFC Fight Night 92: Caceres vs. Rodriguez,Dominique Steele,970.678887997027
2016-08-06,UFC Fight Night 92: Caceres vs. Rodriguez,Marcin Tybura,1000.0654046748471
2016-08-06,UFC Fight Night 92: Caceres vs. Rodriguez,Viktor Pešta,968.7220617524896
2016-08-06,UFC Fight Night 92: Caceres vs. Rodriguez,David Teymur,1031.263693206478
2016-08-06,UFC Fight Night 92: Caceres vs. Rodriguez,Jason Novelli,984.736306793522
2016-08-06,UFC Fight Night 92: Caceres vs. Rodriguez,Teruto Ishihara,1059.6815571623451
2016-08-06,UFC Fight Night 92: Caceres vs. Rodriguez,Horacio Gutiérrez,970.8489413086792
2016-08-06,UFC Fight Night 92: Caceres vs. Rodriguez,Cub Swanson,1077.6275028012449
2016-08-06,UFC Fight Night 92: Caceres vs. Rodriguez,Tatsuya Kawajiri,974.7372739996663
2016-08-06,UFC Fight Night 92: Caceres vs. Rodriguez,Justin Ledet,1016.0
2016-08-06,UFC Fight Night 92: Caceres vs. Rodriguez,Chase Sherman,984.0
2016-08-20,UFC 202: Diaz vs. McGregor 2,Conor McGregor,1110.708109154686
2016-08-20,UFC 202: Diaz vs. McGregor 2,Nate Diaz,1059.6240929112817
2016-08-20,UFC 202: Diaz vs. McGregor 2,Anthony Johnson,1116.2129493933899
2016-08-20,UFC 202: Diaz vs. McGregor 2,Glover Teixeira,1077.4284769614057
2016-08-20,UFC 202: Diaz vs. McGregor 2,Donald Cerrone,1168.691772216477
2016-08-20,UFC 202: Diaz vs. McGregor 2,Rick Story,1084.937404370413
2016-08-20,UFC 202: Diaz vs. McGregor 2,Mike Perry,1016.7002646364465
2016-08-20,UFC 202: Diaz vs. McGregor 2,Hyun Gyu Lim,998.5155090274114
2016-08-20,UFC 202: Diaz vs. McGregor 2,Tim Means,1060.5839213555166
2016-08-20,UFC 202: Diaz vs. McGregor 2,Sabah Homasi,986.138782586869
2016-08-20,UFC 202: Diaz vs. McGregor 2,Cody Garbrandt,1079.1929702002276
2016-08-20,UFC 202: Diaz vs. McGregor 2,Takeya Mizugaki,1036.2498751161645
2016-08-20,UFC 202: Diaz vs. McGregor 2,Raquel Pennington,1034.404584579595
2016-08-20,UFC 202: Diaz vs. McGregor 2,Elizabeth Phillips,970.385193041911
2016-08-20,UFC 202: Diaz vs. McGregor 2,Artem Lobov,999.979882587507
2016-08-20,UFC 202: Diaz vs. McGregor 2,Chris Avila,983.2272620828662
2016-08-20,UFC 202: Diaz vs. McGregor 2,Cortney Casey,1002.1401998062152
2016-08-20,UFC 202: Diaz vs. McGregor 2,Randa Markos,997.2249437992957
2016-08-20,UFC 202: Diaz vs. McGregor 2,Lorenz Larkin,1023.0548718008754
2016-08-20,UFC 202: Diaz vs. McGregor 2,Neil Magny,1074.6788097847398
2016-08-20,UFC 202: Diaz vs. McGregor 2,Colby Covington,1059.1337265666941
2016-08-20,UFC 202: Diaz vs. McGregor 2,Max Griffin,986.0700432600819
2016-08-20,UFC 202: Diaz vs. McGregor 2,Marvin Vettori,1015.2298534224509
2016-08-20,UFC 202: Diaz vs. McGregor 2,Alberto Uda,968.0336925883478
2016-08-27,UFC on FOX 21: Maia vs. Condit,Demian Maia,1125.395667459784
2016-08-27,UFC on FOX 21: Maia vs. Condit,Carlos Condit,1036.5522745271478
2016-08-27,UFC on FOX 21: Maia vs. Condit,Anthony Pettis,1053.5892761649766
2016-08-27,UFC on FOX 21: Maia vs. Condit,Charles Oliveira,1028.1905605639433
2016-08-27,UFC on FOX 21: Maia vs. Condit,Paige VanZant,1045.2238179921442
2016-08-27,UFC on FOX 21: Maia vs. Condit,Bec Rawlings,1015.8322293514888
2016-08-27,UFC on FOX 21: Maia vs. Condit,Jim Miller,1093.3195409093341
2016-08-27,UFC on FOX 21: Maia vs. Condit,Joe Lauzon,1054.406442083179
2016-08-27,UFC on FOX 21: Maia vs. Condit,Sam Alvey,1033.7120246779689
2016-08-27,UFC on FOX 21: Maia vs. Condit,Kevin Casey,987.811193367142
2016-08-27,UFC on FOX 21: Maia vs. Condit,Kyle Bochniak,1000.8626446732311
2016-08-27,UFC on FOX 21: Maia vs. Condit,Enrique Barzola,998.5014666445933
2016-08-27,UFC on FOX 21: Maia vs. Condit,Alessio Di Chirico,999.3648425126214
2016-08-27,UFC on FOX 21: Maia vs. Condit,Garreth McLellan,954.8356360510761
2016-08-27,UFC on FOX 21: Maia vs. Condit,Felipe Silva,1014.6761733675038
2016-08-27,UFC on FOX 21: Maia vs. Condit,Shane Campbell,956.5114284232878
2016-08-27,UFC on FOX 21: Maia vs. Condit,Chad Laprise,1016.4392205159911
2016-08-27,UFC on FOX 21: Maia vs. Condit,Thibault Gouti,954.773966024773
2016-08-27,UFC on FOX 21: Maia vs. Condit,Jeremy Kennedy,1016.0
2016-08-27,UFC on FOX 21: Maia vs. Condit,Alex Ricci,984.0
2016-09-03,UFC Fight Night 93: Arlovski vs. Barnett,Josh Barnett,1067.6488331436015
2016-09-03,UFC Fight Night 93: Arlovski vs. Barnett,Andrei Arlovski,1085.6932187019192
2016-09-03,UFC Fight Night 93: Arlovski vs. Barnett,Alexander Gustafsson,1076.9024798636478
2016-09-03,UFC Fight Night 93: Arlovski vs. Barnett,Jan Błachowicz,987.1148081884655
2016-09-03,UFC Fight Night 93: Arlovski vs. Barnett,Ryan Bader,1111.6330686134925
2016-09-03,UFC Fight Night 93: Arlovski vs. Barnett,Ilir Latifi,1034.0870685961872
2016-09-03,UFC Fight Night 93: Arlovski vs. Barnett,Nick Hein,1032.690052157338
2016-09-03,UFC Fight Night 93: Arlovski vs. Barnett,Tae Hyun Bang,1000.0011123621019
2016-09-03,UFC Fight Night 93: Arlovski vs. Barnett,Jessin Ayari,1016.0
2016-09-03,UFC Fight Night 93: Arlovski vs. Barnett,Jim Wallhead,984.0
2016-09-03,UFC Fight Night 93: Arlovski vs. Barnett,Peter Sobotta,975.8142522315953
2016-09-03,UFC Fight Night 93: Arlovski vs. Barnett,Nicolas Dalby,982.7306247789813
2016-09-03,UFC Fight Night 93: Arlovski vs. Barnett,Ashlee Evans-Smith,1016.7286862380635
2016-09-03,UFC Fight Night 93: Arlovski vs. Barnett,Veronica Hardy,984.0351771524422
2016-09-03,UFC Fight Night 93: Arlovski vs. Barnett,Taylor Lapilus,1015.3386215765466
2016-09-03,UFC Fight Night 93: Arlovski vs. Barnett,Leandro Issa,971.7251626132638
2016-09-03,UFC Fight Night 93: Arlovski vs. Barnett,Jarjis Danho,983.9723808012857
2016-09-03,UFC Fight Night 93: Arlovski vs. Barnett,Christian Colombo,1000.0
2016-09-03,UFC Fight Night 93: Arlovski vs. Barnett,Jack Hermansson,1016.0341992678722
2016-09-03,UFC Fight Night 93: Arlovski vs. Barnett,Scott Askham,984.7084295291826
2016-09-03,UFC Fight Night 93: Arlovski vs. Barnett,Rustam Khabilov,1052.218586037911
2016-09-03,UFC Fight Night 93: Arlovski vs. Barnett,Leandro Silva,987.594830795768
2016-09-10,UFC 203: Miocic vs. Overeem,Stipe Miocic,1128.3924778347753
2016-09-10,UFC 203: Miocic vs. Overeem,Alistair Overeem,1062.741925952902
2016-09-10,UFC 203: Miocic vs. Overeem,Fabrício Werdum,1104.4027021561333
2016-09-10,UFC 203: Miocic vs. Overeem,Travis Browne,1036.2868736882979
2016-09-10,UFC 203: Miocic vs. Overeem,Mickey Gall,1031.263693206478
2016-09-10,UFC 203: Miocic vs. Overeem,CM Punk,984.736306793522
2016-09-10,UFC 203: Miocic vs. Overeem,Jimmie Rivera,1063.312431170993
2016-09-10,UFC 203: Miocic vs. Overeem,Urijah Faber,1025.7233101588213
2016-09-10,UFC 203: Miocic vs. Overeem,Jéssica Andrade,1042.8552436817977
2016-09-10,UFC 203: Miocic vs. Overeem,Joanne Wood,1002.5286143995517
2016-09-10,UFC 203: Miocic vs. Overeem,Bethe Correia,1026.2110254515358
2016-09-10,UFC 203: Miocic vs. Overeem,Jessica Eye,943.9227318367874
2016-09-10,UFC 203: Miocic vs. Overeem,Brad Tavares,1032.2914329312075
2016-09-10,UFC 203: Miocic vs. Overeem,Caio Magalhães,1012.6357513468487
2016-09-10,UFC 203: Miocic vs. Overeem,Nik Lentz,1086.5583868826602
2016-09-10,UFC 203: Miocic vs. Overeem,Michael McBride,987.3533258831454
2016-09-10,UFC 203: Miocic vs. Overeem,Drew Dober,1016.0364041596936
2016-09-10,UFC 203: Miocic vs. Overeem,Jason Gonzalez,984.0017574049923
2016-09-10,UFC 203: Miocic vs. Overeem,Yancy Medeiros,1000.5005040191743
2016-09-10,UFC 203: Miocic vs. Overeem,Sean Spencer,957.7046363976116
2016-09-17,UFC Fight Night 94: Poirier vs. Johnson,Michael Johnson,1066.169512361537
2016-09-17,UFC Fight Night 94: Poirier vs. Johnson,Dustin Poirier,1090.1745283158045
2016-09-17,UFC Fight Night 94: Poirier vs. Johnson,Derek Brunson,1089.9246066798185
2016-09-17,UFC Fight Night 94: Poirier vs. Johnson,Uriah Hall,1016.7330714157207
2016-09-17,UFC Fight Night 94: Poirier vs. Johnson,Evan Dunham,1047.4700244366838
2016-09-17,UFC Fight Night 94: Poirier vs. Johnson,Ricky Glenn,985.514443720874
2016-09-17,UFC Fight Night 94: Poirier vs. Johnson,Roan Carneiro,1007.346472432091
2016-09-17,UFC Fight Night 94: Poirier vs. Johnson,Kenny Robertson,980.9912409687907
2016-09-17,UFC Fight Night 94: Poirier vs. Johnson,Islam Makhachev,1017.4126207934884
2016-09-17,UFC Fight Night 94: Poirier vs. Johnson,Chris Wade,1024.601496175278
2016-09-17,UFC Fight Night 94: Poirier vs. Johnson,Chas Skelly,1045.2569999420443
